"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Oliver Skipp","TOT","M","483","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Callum Slattery","SOU","M","484","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"William Smallbone","SOU","M,F","485","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","+0.1%"
"Heurelho Gomes","WAT","G","486","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Folarin Balogun","ARS","F","487","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","+0.1%"
"Bruno Jordao","WOL","M","488","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","-0.2%"
"Dimitri Foulquier","WAT","D","489","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Caoimhin Kelleher","LIV","G","490","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Dennis Srbeny","NOR","F","491","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Marvin Zeegelaar","WAT","D","492","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Cameron Archer","AVL","F","493","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","-0.1%"
"Leon Clarke","SHU","F","494","FA","NEW 2<br/>@SHU 0 F","0","0","0%","+0.2%"
"James Garner","MUN","M","495","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","-0.1%"
"Sam McQueen","SOU","D","496","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Ezequiel Schelotto","BHA","D","497","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","-0.1%"
"Andreas Sondergaard","WOL","G","498","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Connor Wickham","CRY","F","499","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","-0.1%"
"Filip Benkovic","LEI","D","500","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Kean Bryan","SHU","D","501","FA","NEW 2<br/>@SHU 0 F","0","0","0%","+0.1%"
"Alpha Richard Dionkou","MCI","D","502","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Stephen Henderson","CRY","G","503","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Ben Johnson","WHU","M","504","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Tariq Lamptey (prior)","CHE","D","505","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","+0.2%"
"Henri Lansbury","AVL","M","506","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","0%"
"Adam Lewis","LIV","M","507","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Andy Lonergan","LIV","G","508","FA","EVE 2<br/>@LIV 5 F","0","0","0%","-0.1%"
"Luis Longstaff","LIV","M","509","FA","EVE 2<br/>@LIV 5 F","0","0","0%","+0.1%"
"Cuco Martina","EVE","D","510","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Bailey Peacock-Farrell","BUR","G","511","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Meritan Shabani","WOL","M","512","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","-0.2%"
"Richard Stearman","SHU","D","513","FA","NEW 2<br/>@SHU 0 F","0","0","0%","+0.1%"
"Michael Verrips","SHU","G","514","FA","NEW 2<br/>@SHU 0 F","0","0","0%","-0.1%"
"Tom Dele-Bashiru","WAT","M","515","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Elijah Dixon-Bonner","LIV","M","516","FA","EVE 2<br/>@LIV 5 F","0","0","0%","+0.1%"
"Taylor Harwood-Bellis","MCI","D","517","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Adam Idah","NOR","F","518","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Herbie Kane","LIV","M","519","FA","EVE 2<br/>@LIV 5 F","0","0","0%","+0.1%"
"Nya Kirby","CRY","M","520","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Kayne Ramsay","SOU","D","521","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Taylor Richards","BHA","M,F","522","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Layton Stewart","LIV","F","523","FA","EVE 2<br/>@LIV 5 F","0","0","0%","+0.1%"
"Alfie Whiteman","TOT","G","524","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Sam Woods","CRY","D","525","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Faustino Anjorin","CHE","M","526","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","+0.1%"
"Daniel Bachmann","WAT","G","527","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Beni Baningime","EVE","M","528","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Matt Butcher","BOU","M","529","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Pedro Chirivella","LIV","M","530","FA","EVE 2<br/>@LIV 5 F","0","0","0%","-0.1%"
"Alex Cochrane","BHA","D","531","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Conor Coventry","WHU","M","532","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Jamie Cumming","CHE","G","533","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","-0.1%"
"Pontus Dahlberg","WAT","G","534","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Jordan Davies","BHA","M","535","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","+0.1%"
"William Dennis","BOU","G","536","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Anthony Gordon","EVE","M,F","537","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Philip Heise","NOR","D","538","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Tyreece John-Jules","ARS","F","539","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Lovre Kalinic","AVL","G","540","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","-0.1%"
"Harry Lewis","SOU","G","541","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Daniel NLundulu","SOU","F","542","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"James Olayinka","ARS","M","543","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","+0.1%"
"Taylor Perry","WOL","M","544","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","-0.1%"
"Arnau Puigmal Martinez","MUN","M","545","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","-0.1%"
"Lewis Richardson","BUR","M","546","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Haydon Roberts","BHA","D","547","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Austin Samuels","WOL","F","548","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Jake Vokins","SOU","D","549","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Dennis Adeniran","EVE","M","550","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Benny Ashley-Seal","WOL","F","551","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Tudor Baluta","BHA","D","552","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Jack Bearne","LIV","M","553","FA","EVE 2<br/>@LIV 5 F","0","0","0%","+0.1%"
"Oskar Buur","WOL","D","554","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","+0.1%"
"Brennan Camp","BOU","D","555","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","-99.9%"
"Chem Campbell","WOL","F","556","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","+0.1%"
"Isaac Christie-Davies","LIV","M","557","FA","EVE 2<br/>@LIV 5 F","0","0","0%","+0.1%"
"Leighton Clarkson","LIV","M","558","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Flavio Cristovao","WOL","D","559","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","-0.1%"
"Luke Cundle","WOL","M","560","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Sam Dalby","WAT","F","561","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"James Daly","CRY","F","562","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","+0.1%"
"Mihai-Alexandru Dobre","BOU","M","563","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Tony Gallacher","LIV","D","564","FA","EVE 2<br/>@LIV 5 F","0","0","0%","+0.1%"
"Marc Guehi","CHE","D","565","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","566","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Thomas Hill","LIV","F","567","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Teddy Jenks","BHA","M","568","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Gavin Kilkenny","BOU","M","569","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Billy Koumetio","LIV","D","570","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Yasser Larouci","LIV","D","571","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Adam Legzdins","BUR","G","572","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Ryan Longman","BHA","M","573","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Zech Medley","ARS","D","574","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"DMani Mellor","MUN","F","575","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Teden Mengi","MUN","D","576","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"James Norris","LIV","D","577","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Brandon Pierrick","CRY","M","578","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Bojan Radulovic Samoukovic","BHA","F","579","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Largie Ramazani","MUN","F","580","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Jacob Ramsey","AVL","M","581","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","0%"
"Lewis Richards","WOL","D","582","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Dion Sanderson","WOL","D","583","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Christian Saydee","BOU","M","584","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Jack Spong","BHA","M","585","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Japhet Tanganga","TOT","D","586","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","-0.1%"
"Nikola Tavares","CRY","D","587","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Terry Taylor","WOL","M","588","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Neco Williams","LIV","D","589","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Romaric Yapi","BHA","D","590","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Joseph Anang","WHU","G","591","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Brandon Austin","TOT","G","592","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"DiShon Bernard","MUN","D","593","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Tolaji Bola","ARS","D","594","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Morgan Boyes","LIV","D","595","FA","EVE 2<br/>@LIV 5 F","0","0","0%","-0.1%"
"Robbie Burton","ARS","M","596","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Thomas Clayton","LIV","D","597","FA","EVE 2<br/>@LIV 5 F","0","0","0%","-0.1%"
"Andrew Crofts","BHA","M","598","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Archie Davies","BHA","D","599","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Anthony Driscoll-Glennon","BUR","D","600","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Akin Famewo","NOR","D","601","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Ethan Galbraith","MUN","M","602","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Mace Goodridge","BUR","M","603","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Corey Jordan","BOU","D","604","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Matej Kovar","MUN","G","605","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Ethan Laird","MUN","D","606","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Dylan Levitt","MUN","M","607","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","608","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","-0.1%"
"Archie Mair","NOR","G","609","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","0%"
"Tyrick Mitchell","CRY","D","610","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
"Warren OHora","BHA","D","611","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Owen Otasowie","WOL","M","612","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","0%"
"Max Taylor","MUN","D","613","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Ben Winterbottom","LIV","G","614","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Billy Arce","BHA","M","615","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","-","-"
"Joao Pedro","WAT","F","616","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","-","-"
"Takumi Minamino","LIV","F","617","FA","EVE 2<br/>@LIV 5 F","0","0","-","-"
"Allan Souza","LIV","M","618","FA","EVE 2<br/>@LIV 5 F","0","0","-","-"
"Brad Smith","BOU","D","619","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","-","-"
"Mamadou Sakho","CRY","D","620","W (Tue)","BOU 0<br/>@CRY 1 F","-3.8","-3.8","4%","0%"
