"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Pontus Dahlberg","WAT","G","504","FA","WAT 1<br/>@TOT 1 F","0","0","0%","+0.2%"
"Tom Dele-Bashiru","WAT","M","505","FA","WAT 1<br/>@TOT 1 F","0","0","0%","+0.2%"
"Lovre Kalinic","AVL","G","506","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.2%"
"Andy Lonergan","LIV","G","507","FA","LIV 1<br/>@MUN 1 F","0","0","0%","+0.2%"
"Luis Longstaff","LIV","M","508","FA","LIV 1<br/>@MUN 1 F","0","0","0%","+0.2%"
"Daniel NLundulu","SOU","F","509","FA","SOU 1<br/>@WOL 1 F","0","0","0%","+0.2%"
"Orjan Nyland","AVL","G","510","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.2%"
"Troy Parrott","TOT","F","511","FA","WAT 1<br/>@TOT 1 F","0","0","0%","+0.2%"
"Kayne Ramsay","SOU","D","512","FA","SOU 1<br/>@WOL 1 F","0","0","0%","+0.2%"
"Taylor Richards","BHA","M,F","513","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.2%"
"Meritan Shabani","WOL","M","514","FA","SOU 1<br/>@WOL 1 F","0","0","0%","+0.2%"
"Richard Stearman","SHU","D","515","FA","ARS 0<br/>@SHU 1 F","0","0","0%","+0.2%"
"Jake Vokins","SOU","D","516","FA","SOU 1<br/>@WOL 1 F","0","0","0%","+0.2%"
"Sam Woods","CRY","D","517","FA","MCI 2<br/>@CRY 0 F","0","0","0%","+0.2%"
"Daniel Bachmann","WAT","G","518","FA","WAT 1<br/>@TOT 1 F","0","0","0%","+0.1%"
"Tudor Baluta","BHA","D","519","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Beni Baningime","EVE","M","520","FA","WHU 0<br/>@EVE 2 F","0","0","0%","-"
"Adrian Bernabe","MCI","M","521","FA","MCI 2<br/>@CRY 0 F","0","0","0%","+0.1%"
"Pedro Chirivella","LIV","M","522","FA","LIV 1<br/>@MUN 1 F","0","0","0%","+0.1%"
"Leighton Clarkson","LIV","M","523","FA","LIV 1<br/>@MUN 1 F","0","0","0%","+0.1%"
"Alex Cochrane","BHA","D","524","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Conor Coventry","WHU","M","525","FA","WHU 0<br/>@EVE 2 F","0","0","0%","+0.1%"
"William Dennis","BOU","G","526","FA","NOR 0<br/>@BOU 0 F","0","0","0%","+0.1%"
"Taylor Harwood-Bellis","MCI","D","527","FA","MCI 2<br/>@CRY 0 F","0","0","0%","+0.1%"
"Philip Heise","NOR","D","528","FA","NOR 0<br/>@BOU 0 F","0","0","0%","+0.1%"
"Herbie Kane","LIV","M","529","FA","LIV 1<br/>@MUN 1 F","0","0","0%","+0.1%"
"Adam Legzdins","BUR","G","530","FA","BUR 1<br/>@LEI 2 F","0","0","0%","+0.1%"
"Adam Lewis","LIV","M","531","FA","LIV 1<br/>@MUN 1 F","0","0","0%","+0.1%"
"Harry Lewis","SOU","G","532","FA","SOU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Taylor Perry","WOL","M","533","FA","SOU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Jacob Ramsey","AVL","M","534","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Dion Sanderson","WOL","D","535","FA","SOU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Faustino Anjorin","CHE","M","536","FA","NEW 0<br/>@CHE 1 F","0","0","0%","+0.1%"
"Matt Butcher","BOU","M","537","FA","NOR 0<br/>@BOU 0 F","0","0","0%","+0.1%"
"Brennan Camp","BOU","D","538","FA","NOR 0<br/>@BOU 0 F","0","0","0%","+0.1%"
"Jordan Davies","BHA","M","539","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Alpha Richard Dionkou","MCI","D","540","FA","MCI 2<br/>@CRY 0 F","0","0","0%","+0.1%"
"Mihai-Alexandru Dobre","BOU","M","541","FA","NOR 0<br/>@BOU 0 F","0","0","0%","+0.1%"
"Teddy Jenks","BHA","M","542","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Gavin Kilkenny","BOU","M","543","FA","NOR 0<br/>@BOU 0 F","0","0","0%","+0.1%"
"Nya Kirby","CRY","M","544","FA","MCI 2<br/>@CRY 0 F","0","0","0%","+0.1%"
"Yasser Larouci","LIV","D","545","FA","LIV 1<br/>@MUN 1 F","0","0","0%","+0.1%"
"Ryan Longman","BHA","M","546","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Bojan Radulovic Samoukovic","BHA","F","547","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Lewis Richardson","BUR","M","548","FA","BUR 1<br/>@LEI 2 F","0","0","0%","+0.1%"
"Haydon Roberts","BHA","D","549","FA","BHA 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Nikola Tavares","CRY","D","550","FA","MCI 2<br/>@CRY 0 F","0","0","0%","+0.1%"
"Brandon Austin","TOT","G","551","FA","WAT 1<br/>@TOT 1 F","0","0","0%","-"
"Andrew Crofts","BHA","M","552","FA","BHA 1<br/>@AVL 2 F","0","0","0%","0%"
"Luke Cundle","WOL","M","553","FA","SOU 1<br/>@WOL 1 F","0","0","0%","0%"
"Archie Davies","BHA","D","554","FA","BHA 1<br/>@AVL 2 F","0","0","0%","0%"
"Akin Famewo","NOR","D","555","FA","NOR 0<br/>@BOU 0 F","0","0","0%","0%"
"Marc Guehi","CHE","D","556","FA","NEW 0<br/>@CHE 1 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","557","FA","BHA 1<br/>@AVL 2 F","0","0","0%","0%"
"Nathan Holland","WHU","M","558","FA","WHU 0<br/>@EVE 2 F","0","0","0%","0%"
"Corey Jordan","BOU","D","559","FA","NOR 0<br/>@BOU 0 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","560","FA","NEW 0<br/>@CHE 1 F","0","0","0%","0%"
"Archie Mair","NOR","G","561","FA","NOR 0<br/>@BOU 0 F","0","0","0%","0%"
"Warren OHora","BHA","D","562","FA","BHA 1<br/>@AVL 2 F","0","0","0%","0%"
"Jack Spong","BHA","M","563","FA","BHA 1<br/>@AVL 2 F","0","0","0%","0%"
"Japhet Tanganga","TOT","D","564","FA","WAT 1<br/>@TOT 1 F","0","0","0%","0%"
"Romaric Yapi","BHA","D","565","FA","BHA 1<br/>@AVL 2 F","0","0","0%","0%"
"David McGoldrick","SHU","F","566","FA","ARS 0<br/>@SHU 1 F","-0.15","-0.15","4%","-4%"
"Aaron Mooy","BHA","M","567","FA","BHA 1<br/>@AVL 2 F","-1","-1","19%","-22.6%"
